id,card_data
9933,"{""card_name"": ""Overlay Eater"", ""card_attribute"": ""Light"", ""card_level"": ""Level 2"", ""card_atk"": ""300"", ""card_def"": ""800""}"
9934,"{""card_name"": ""Overlay Owl"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 4"", ""card_atk"": ""800"", ""card_def"": ""1600""}"
9935,"{""card_name"": ""Hammer Shark"", ""card_attribute"": ""Water"", ""card_level"": ""Level 4"", ""card_atk"": ""1700"", ""card_def"": ""1500""}"
9936,"{""card_name"": ""Hieratic Seal Of The Sun Dragon Overlord"", ""card_attribute"": ""Light"", ""card_level"": ""Level 8"", ""card_atk"": ""0"", ""card_def"": ""0""}"
9937,"{""card_name"": ""Wind-Up Arsenal Zenmaioh"", ""card_attribute"": ""Wind"", ""card_rank"": ""Rank 5"", ""card_atk"": ""2600"", ""card_def"": ""1900""}"
9938,"{""card_name"": ""Dark Flattop"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 8"", ""card_atk"": ""0"", ""card_def"": ""3000""}"
9939,"{""card_name"": ""Dark Diviner"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 4"", ""card_atk"": ""2000"", ""card_def"": ""1000""}"
9940,"{""card_name"": ""Koalo-Koala"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 6"", ""card_atk"": ""2800"", ""card_def"": ""200""}"
9941,"{""card_name"": ""White Night Queen"", ""card_attribute"": ""Light"", ""card_level"": ""Level 7"", ""card_atk"": ""2100"", ""card_def"": ""800""}"
9942,"{""card_name"": ""Sweet Corn"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 2"", ""card_atk"": ""0"", ""card_def"": ""0""}"
9943,"{""card_name"": ""Photon Trident"", ""card_icon"": ""Quick-Play Spell""}"
9944,"{""card_name"": ""White Dragon Ninja"", ""card_attribute"": ""Light"", ""card_level"": ""Level 7"", ""card_atk"": ""2700"", ""card_def"": ""1200""}"
9945,"{""card_name"": ""Tour Bus From The Underworld"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 3"", ""card_atk"": ""1000"", ""card_def"": ""1000""}"
9946,"{""card_name"": ""Evo-Instant"", ""card_icon"": ""Normal Trap""}"
9947,"{""card_name"": ""Sealing Ceremony Of Katon"", ""card_icon"": ""Continuous Trap""}"
9948,"{""card_name"": ""Inzektor Hopper"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 4"", ""card_atk"": ""1700"", ""card_def"": ""1400""}"
9949,"{""card_name"": ""Royal Prison"", ""card_icon"": ""Continuous Trap""}"
9950,"{""card_name"": ""Over Capacity"", ""card_icon"": ""Normal Trap""}"
9951,"{""card_name"": ""Degen-Force"", ""card_icon"": ""Normal Trap""}"
9952,"{""card_name"": ""Evo-Branch"", ""card_icon"": ""Normal Trap""}"
9953,"{""card_name"": ""Zenmailstrom"", ""card_icon"": ""Normal Trap""}"
9954,"{""card_name"": ""Variable Form"", ""card_icon"": ""Continuous Trap""}"
9955,"{""card_name"": ""Inzektor Orb"", ""card_icon"": ""Normal Trap""}"
9956,"{""card_name"": ""Armor Ninjitsu Art Of Rust Mist"", ""card_icon"": ""Continuous Trap""}"
9957,"{""card_name"": ""Splash Capture"", ""card_icon"": ""Normal Trap""}"
9958,"{""card_name"": ""Gagagaguard"", ""card_icon"": ""Normal Trap""}"
9959,"{""card_name"": ""Counterforce"", ""card_icon"": ""Normal Trap""}"
9960,"{""card_name"": ""Xyz Reflect"", ""card_icon"": ""Counter Trap""}"
9961,"{""card_name"": ""Xyz Burst"", ""card_icon"": ""Normal Spell""}"
9962,"{""card_name"": ""Galaxy Wave"", ""card_icon"": ""Continuous Spell""}"
9963,"{""card_name"": ""Dark Mambele"", ""card_icon"": ""Normal Spell""}"
9964,"{""card_name"": ""Primordial Soup"", ""card_icon"": ""Continuous Spell""}"
9965,"{""card_name"": ""Weights & Zenmaisures"", ""card_icon"": ""Normal Spell""}"
9966,"{""card_name"": ""Inzektor Sword - Zektkaliber"", ""card_icon"": ""Equip Spell""}"
9967,"{""card_name"": ""Armor Blast"", ""card_icon"": ""Normal Spell""}"
9968,"{""card_name"": ""Star Light, Star Bright"", ""card_icon"": ""Normal Spell""}"
9969,"{""card_name"": ""Double Defender"", ""card_icon"": ""Continuous Spell""}"
9970,"{""card_name"": ""Armor Ninjitsu Art Of Alchemy"", ""card_icon"": ""Normal Spell""}"
9971,"{""card_name"": ""Full-Force Strike"", ""card_icon"": ""Normal Spell""}"
9972,"{""card_name"": ""Galaxy Storm"", ""card_icon"": ""Quick-Play Spell""}"
9973,"{""card_name"": ""Inzektor Exa-Beetle"", ""card_attribute"": ""Dark"", ""card_rank"": ""Rank 6"", ""card_atk"": ""1000"", ""card_def"": ""1000""}"
9974,"{""card_name"": ""Wind-Up Carrier Zenmaity"", ""card_attribute"": ""Water"", ""card_rank"": ""Rank 3"", ""card_atk"": ""1500"", ""card_def"": ""1500""}"
9975,"{""card_name"": ""Number 96: Dark Mist"", ""card_attribute"": ""Dark"", ""card_rank"": ""Rank 2"", ""card_atk"": ""100"", ""card_def"": ""1000""}"
9976,"{""card_name"": ""Number 12: Crimson Shadow Armor Ninja"", ""card_attribute"": ""Earth"", ""card_rank"": ""Rank 5"", ""card_atk"": ""2400"", ""card_def"": ""1700""}"
9977,"{""card_name"": ""Twin Photon Lizard"", ""card_attribute"": ""Light"", ""card_level"": ""Level 6"", ""card_atk"": ""2400"", ""card_def"": ""1000""}"
9978,"{""card_name"": ""Numen Erat Testudo"", ""card_attribute"": ""Water"", ""card_level"": ""Level 5"", ""card_atk"": ""1800"", ""card_def"": ""0""}"
9979,"{""card_name"": ""Infernity Knight"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 3"", ""card_atk"": ""1400"", ""card_def"": ""400""}"
9980,"{""card_name"": ""Gem-Knight Emerald"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""1800"", ""card_def"": ""800""}"
9981,"{""card_name"": ""Laval Dual Slasher"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 5"", ""card_atk"": ""2400"", ""card_def"": ""200""}"
9982,"{""card_name"": ""Vylon Ohm"", ""card_attribute"": ""Light"", ""card_level"": ""Level 4"", ""card_atk"": ""1500"", ""card_def"": ""200""}"
9983,"{""card_name"": ""Sergeant Electro"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 4"", ""card_atk"": ""1600"", ""card_def"": ""1300""}"
9984,"{""card_name"": ""Xyz Territory"", ""card_icon"": ""Field Spell""}"
9985,"{""card_name"": ""Evolsaur Pelta"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 4"", ""card_atk"": ""1100"", ""card_def"": ""2000""}"
9986,"{""card_name"": ""Dark Blade The Captain Of The Evil World"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 4"", ""card_atk"": ""1800"", ""card_def"": ""1500""}"
9987,"{""card_name"": ""Familiar-Possessed - Dharc"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 4"", ""card_atk"": ""1850"", ""card_def"": ""1500""}"
9988,"{""card_name"": ""Evolsaur Terias"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 6"", ""card_atk"": ""2400"", ""card_def"": ""600""}"
9989,"{""card_name"": ""Evolsaur Elias"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 6"", ""card_atk"": ""100"", ""card_def"": ""2400""}"
9990,"{""card_name"": ""Upstart Golden Ninja"", ""card_attribute"": ""Light"", ""card_level"": ""Level 4"", ""card_atk"": ""500"", ""card_def"": ""1800""}"
9991,"{""card_name"": ""Evoltile Casinerio"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 3"", ""card_atk"": ""1600"", ""card_def"": ""400""}"
9992,"{""card_name"": ""Evoltile Pleuro"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 1"", ""card_atk"": ""200"", ""card_def"": ""200""}"
9993,"{""card_name"": ""Wind-Up Honeybee"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 1"", ""card_atk"": ""100"", ""card_def"": ""300""}"
9994,"{""card_name"": ""Wind-Up Rat"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 3"", ""card_atk"": ""600"", ""card_def"": ""600""}"
9995,"{""card_name"": ""Inzektor Ant"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 3"", ""card_atk"": ""200"", ""card_def"": ""600""}"
9996,"{""card_name"": ""Inzektor Giga-Mantis"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 6"", ""card_atk"": ""2400"", ""card_def"": ""0""}"
9997,"{""card_name"": ""Inzektor Hornet"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 3"", ""card_atk"": ""500"", ""card_def"": ""200""}"
9998,"{""card_name"": ""Inzektor Giga-Weevil"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 6"", ""card_atk"": ""0"", ""card_def"": ""2600""}"
9999,"{""card_name"": ""Earth Armor Ninja"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 5"", ""card_atk"": ""1600"", ""card_def"": ""1200""}"
10000,"{""card_name"": ""Aqua Armor Ninja"", ""card_attribute"": ""Water"", ""card_level"": ""Level 4"", ""card_atk"": ""800"", ""card_def"": ""1600""}"
10001,"{""card_name"": ""Air Armor Ninja"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 4"", ""card_atk"": ""1400"", ""card_def"": ""1400""}"
10002,"{""card_name"": ""Flame Armor Ninja"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 4"", ""card_atk"": ""1700"", ""card_def"": ""1000""}"
10003,"{""card_name"": ""Reverse Buster"", ""card_attribute"": ""Light"", ""card_level"": ""Level 4"", ""card_atk"": ""1500"", ""card_def"": ""0""}"
10004,"{""card_name"": ""Photon Circle"", ""card_attribute"": ""Light"", ""card_level"": ""Level 4"", ""card_atk"": ""1000"", ""card_def"": ""1000""}"
10005,"{""card_name"": ""Photon Leo"", ""card_attribute"": ""Light"", ""card_level"": ""Level 6"", ""card_atk"": ""2100"", ""card_def"": ""1100""}"
10006,"{""card_name"": ""Photon Crusher"", ""card_attribute"": ""Light"", ""card_level"": ""Level 4"", ""card_atk"": ""2000"", ""card_def"": ""0""}"
10007,"{""card_name"": ""Photon Lizard"", ""card_attribute"": ""Light"", ""card_level"": ""Level 3"", ""card_atk"": ""900"", ""card_def"": ""1200""}"
10008,"{""card_name"": ""Darklon"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 1"", ""card_atk"": ""100"", ""card_def"": ""100""}"
10009,"{""card_name"": ""Shocktopus"", ""card_attribute"": ""Water"", ""card_level"": ""Level 4"", ""card_atk"": ""1600"", ""card_def"": ""800""}"
10010,"{""card_name"": ""Tyrant'S Throes"", ""card_icon"": ""Continuous Trap""}"
10011,"{""card_name"": ""Sound The Retreat!"", ""card_icon"": ""Normal Trap""}"
10012,"{""card_name"": ""Lumenize"", ""card_icon"": ""Normal Trap""}"
10013,"{""card_name"": ""Zenmairch"", ""card_icon"": ""Normal Trap""}"
10014,"{""card_name"": ""Evolutionary Bridge"", ""card_icon"": ""Normal Trap""}"
10015,"{""card_name"": ""Icy Crevasse"", ""card_icon"": ""Normal Trap""}"
10016,"{""card_name"": ""Fish Rain"", ""card_icon"": ""Normal Trap""}"
10017,"{""card_name"": ""Damage Diet"", ""card_icon"": ""Normal Trap""}"
10018,"{""card_name"": ""Mirror Mail"", ""card_icon"": ""Normal Trap""}"
10019,"{""card_name"": ""Fiery Fervor"", ""card_icon"": ""Normal Trap""}"
10020,"{""card_name"": ""Poisonous Winds"", ""card_icon"": ""Continuous Spell""}"
10021,"{""card_name"": ""Murmur Of The Forest"", ""card_icon"": ""Normal Spell""}"
10022,"{""card_name"": ""Space Cyclone"", ""card_icon"": ""Quick-Play Spell""}"
10023,"{""card_name"": ""Extra Gate"", ""card_icon"": ""Quick-Play Spell""}"
10024,"{""card_name"": ""Zenmailfunction"", ""card_icon"": ""Normal Spell""}"
10025,"{""card_name"": ""Evo-Miracle"", ""card_icon"": ""Quick-Play Spell""}"
10026,"{""card_name"": ""Evo-Karma"", ""card_icon"": ""Continuous Spell""}"
10027,"{""card_name"": ""Xyz Gift"", ""card_icon"": ""Normal Spell""}"
10028,"{""card_name"": ""Photon Lead"", ""card_icon"": ""Quick-Play Spell""}"
10029,"{""card_name"": ""Monster Slots"", ""card_icon"": ""Normal Spell""}"
10030,"{""card_name"": ""Cross Attack"", ""card_icon"": ""Normal Spell""}"
10031,"{""card_name"": ""Black Ray Lancer"", ""card_attribute"": ""Dark"", ""card_rank"": ""Rank 3"", ""card_atk"": ""2100"", ""card_def"": ""600""}"
10032,"{""card_name"": ""Goblin Pothole Squad"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""1500"", ""card_def"": ""400""}"
10033,"{""card_name"": ""Fenghuang"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 6"", ""card_atk"": ""2100"", ""card_def"": ""1800""}"
10034,"{""card_name"": ""Rodenut"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 1"", ""card_atk"": ""100"", ""card_def"": ""100""}"
10035,"{""card_name"": ""Senior Silver Ninja"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 6"", ""card_atk"": ""2300"", ""card_def"": ""2200""}"
10036,"{""card_name"": ""Wattcobra"", ""card_attribute"": ""Light"", ""card_level"": ""Level 4"", ""card_atk"": ""1000"", ""card_def"": ""500""}"
10037,"{""card_name"": ""D.D. Telepon"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 2"", ""card_atk"": ""500"", ""card_def"": ""1800""}"
10038,"{""card_name"": ""Wind-Up Bat"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 1"", ""card_atk"": ""300"", ""card_def"": ""350""}"
10039,"{""card_name"": ""Wind-Up Knight"", ""card_attribute"": ""Light"", ""card_level"": ""Level 4"", ""card_atk"": ""1800"", ""card_def"": ""1200""}"
10040,"{""card_name"": ""Wind-Up Hunter"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 3"", ""card_atk"": ""1600"", ""card_def"": ""500""}"
10041,"{""card_name"": ""Wind-Up Warrior"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 4"", ""card_atk"": ""1200"", ""card_def"": ""1800""}"
10042,"{""card_name"": ""Evolsaur Cerato"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 4"", ""card_atk"": ""1900"", ""card_def"": ""1400""}"
10043,"{""card_name"": ""Evolsaur Diplo"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 4"", ""card_atk"": ""1600"", ""card_def"": ""800""}"
10044,"{""card_name"": ""Evolsaur Vulcano"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 4"", ""card_atk"": ""1200"", ""card_def"": ""1000""}"
10045,"{""card_name"": ""Evoltile Odonto"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 2"", ""card_atk"": ""500"", ""card_def"": ""1200""}"
10046,"{""card_name"": ""Evoltile Westlo"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 3"", ""card_atk"": ""700"", ""card_def"": ""1900""}"
10047,"{""card_name"": ""Evoltile Gephyro"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 1"", ""card_atk"": ""200"", ""card_def"": ""400""}"
10048,"{""card_name"": ""Photon Cerberus"", ""card_attribute"": ""Light"", ""card_level"": ""Level 3"", ""card_atk"": ""1300"", ""card_def"": ""600""}"
10049,"{""card_name"": ""Plasma Ball"", ""card_attribute"": ""Light"", ""card_level"": ""Level 3"", ""card_atk"": ""900"", ""card_def"": ""900""}"
10050,"{""card_name"": ""Lightserpent"", ""card_attribute"": ""Light"", ""card_level"": ""Level 3"", ""card_atk"": ""1200"", ""card_def"": ""800""}"
10051,"{""card_name"": ""Pinecono"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 1"", ""card_atk"": ""400"", ""card_def"": ""200""}"
10052,"{""card_name"": ""Shark Stickers"", ""card_attribute"": ""Water"", ""card_level"": ""Level 3"", ""card_atk"": ""200"", ""card_def"": ""1000""}"
10053,"{""card_name"": ""Acorno"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 1"", ""card_atk"": ""200"", ""card_def"": ""400""}"
10054,"{""card_name"": ""Rai Rider"", ""card_attribute"": ""Light"", ""card_level"": ""Level 3"", ""card_atk"": ""1200"", ""card_def"": ""1400""}"
10055,"{""card_name"": ""Stinging Swordsman"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 1"", ""card_atk"": ""300"", ""card_def"": ""600""}"
10056,"{""card_name"": ""Bunilla"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 1"", ""card_atk"": ""150"", ""card_def"": ""2050""}"
10057,"{""card_name"": ""Masked Hero Vapor"", ""card_attribute"": ""Water"", ""card_level"": ""Level 6"", ""card_atk"": ""2400"", ""card_def"": ""2000""}"
10058,"{""card_name"": ""Phantom Magician"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 3"", ""card_atk"": ""600"", ""card_def"": ""700""}"
10059,"{""card_name"": ""Masked Hero Goka"", ""card_attribute"": ""Fire"", ""card_level"": ""Level 6"", ""card_atk"": ""2200"", ""card_def"": ""1800""}"
10060,"{""card_name"": ""Vision Hero Trinity"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 8"", ""card_atk"": ""2500"", ""card_def"": ""2000""}"
10061,"{""card_name"": ""Elemental Hero Flash"", ""card_attribute"": ""Light"", ""card_level"": ""Level 4"", ""card_atk"": ""1100"", ""card_def"": ""1600""}"
10062,"{""card_name"": ""Smashing Horn"", ""card_icon"": ""Counter Trap""}"
10063,"{""card_name"": ""Painful Return"", ""card_icon"": ""Normal Spell""}"
10064,"{""card_name"": ""Adreus, Keeper Of Armageddon"", ""card_attribute"": ""Dark"", ""card_rank"": ""Rank 5"", ""card_atk"": ""2600"", ""card_def"": ""1700""}"
10065,"{""card_name"": ""Fish And Swaps"", ""card_icon"": ""Normal Spell""}"
10066,"{""card_name"": ""Raigeki Bottle"", ""card_icon"": ""Continuous Trap""}"
10067,"{""card_name"": ""Elemental Hero Neos Knight"", ""card_attribute"": ""Light"", ""card_level"": ""Level 7"", ""card_atk"": ""2500"", ""card_def"": ""1000""}"
10068,"{""card_name"": ""Blackwing - Jin The Rain Shadow"", ""card_attribute"": ""Dark"", ""card_level"": ""Level 1"", ""card_atk"": ""600"", ""card_def"": ""500""}"
10069,"{""card_name"": ""W Nebula Meteorite"", ""card_icon"": ""Normal Trap""}"
10070,"{""card_name"": ""Sea Lancer"", ""card_attribute"": ""Water"", ""card_level"": ""Level 5"", ""card_atk"": ""1300"", ""card_def"": ""1000""}"
10071,"{""card_name"": ""Dodger Dragon"", ""card_attribute"": ""Wind"", ""card_level"": ""Level 4"", ""card_atk"": ""1900"", ""card_def"": ""1200""}"
10072,"{""card_name"": ""Gladiator Taming"", ""card_icon"": ""Quick-Play Spell""}"
10073,"{""card_name"": ""Naturia Eggplant"", ""card_attribute"": ""Earth"", ""card_level"": ""Level 2"", ""card_atk"": ""1000"", ""card_def"": ""700""}"
10074,"{""card_name"": ""Tyrant'S Tantrum"", ""card_icon"": ""Continuous Trap""}"
10075,"{""card_name"": ""Localized Tornado"", ""card_icon"": ""Normal Trap""}"
10076,"{""card_name"": ""Tyrant'S Tummyache"", ""card_icon"": ""Continuous Trap""}"
10077,"{""card_name"": ""Brain Hazard"", ""card_icon"": ""Continuous Trap""}"
10078,"{""card_name"": ""Attention!"", ""card_icon"": ""Normal Trap""}"
10079,"{""card_name"": ""Karakuri Cash Shed"", ""card_icon"": ""Counter Trap""}"
10080,"{""card_name"": ""Curse Of The Circle"", ""card_icon"": ""Normal Trap""}"
10081,"{""card_name"": ""Psychic Reactor"", ""card_icon"": ""Normal Trap""}"
10082,"{""card_name"": ""United Front"", ""card_icon"": ""Counter Trap""}"
10083,"{""card_name"": ""Treaty On Uniform Nomenclature"", ""card_icon"": ""Normal Trap""}"
10084,"{""card_name"": ""Bright Future"", ""card_icon"": ""Normal Trap""}"
10085,"{""card_name"": ""Past Image"", ""card_icon"": ""Normal Trap""}"
10086,"{""card_name"": ""Burgeoning Whirlflame"", ""card_icon"": ""Counter Trap""}"
10087,"{""card_name"": ""Overwind"", ""card_icon"": ""Normal Trap""}"
10088,"{""card_name"": ""Underworld Egg Clutch"", ""card_icon"": ""Normal Trap""}"
10089,"{""card_name"": ""Oh F!Sh!"", ""card_icon"": ""Counter Trap""}"
10090,"{""card_name"": ""Damage Vaccine \u03a9 Max"", ""card_icon"": ""Normal Trap""}"
10091,"{""card_name"": ""Asleep At The Switch"", ""card_icon"": ""Normal Trap""}"
10092,"{""card_name"": ""Explosive Urchin"", ""card_icon"": ""Continuous Trap""}"
10093,"{""card_name"": ""Peeking Goblin"", ""card_icon"": ""Normal Spell""}"
10094,"{""card_name"": ""Resonance Device"", ""card_icon"": ""Normal Spell""}"
10095,"{""card_name"": ""Future Glow"", ""card_icon"": ""Continuous Spell""}"
10096,"{""card_name"": ""Vylon Filament"", ""card_icon"": ""Equip Spell""}"
10097,"{""card_name"": ""Fish And Kicks"", ""card_icon"": ""Normal Spell""}"
10098,"{""card_name"": ""Cracking"", ""card_icon"": ""Continuous Spell""}"
10099,"{""card_name"": ""Crashbug Road"", ""card_icon"": ""Quick-Play Spell""}"
10100,"{""card_name"": ""Thunder Short"", ""card_icon"": ""Normal Spell""}"
10101,"{""card_name"": ""Infected Mail"", ""card_icon"": ""Continuous Spell""}"
10102,"{""card_name"": ""Tiras, Keeper Of Genesis"", ""card_attribute"": ""Light"", ""card_rank"": ""Rank 5"", ""card_atk"": ""2600"", ""card_def"": ""1700""}"
